year,treatment,Treatment_Type,replicate,station,core,section,horizon_length,core_volume_cm3,gravel_free_bulk_density,total_bulk_density,gravel_weight_g,comments
2001,T7,,R5,S3,2,Deep,63,1781.28,1.66,1.76,184.68,
2001,T7,,R5,S4,1,Surface,23,650.31,1.46,1.63,109.77,
2001,T7,,R5,S4,1,Middle,31,876.5,1.67,1.71,35.67,
2001,T7,,R5,S4,1,Deep,46,1300.62,1.61,1.69,105.03,
2001,T7,,R5,S4,2,Surface,22,622.04,1.61,1.67,32.42,
2001,T7,,R5,S4,2,Middle,19,537.21,1.73,1.82,51.77,
2001,T7,,R5,S4,2,Deep,59,1668.19,1.68,1.78,172.9,
2001,T7,,R5,S5,1,Surface,24,678.58,1.42,1.45,16.98,
2001,T7,,R5,S5,1,Middle,59,1668.19,1.59,1.63,74.38,
2001,T7,,R5,S5,1,Deep,17,480.66,1.71,1.86,71.01,
2001,T7,,R5,S5,2,Surface,21,593.76,1.45,1.47,11.97,
2001,T7,,R5,S5,2,Middle,38,1074.42,1.5,1.55,60.99,
2001,T7,,R5,S5,2,Deep,41,1159.25,1.65,1.81,193.2,
2001,T7,,R6,S1,1,Surface,24,678.58,1.58,1.69,76.22,large root mass
2001,T7,,R6,S1,1,Middle,27,763.41,1.79,1.93,111,
2001,T7,,R6,S1,1,Deep,49,1385.44,1.71,1.87,215.17,
2001,T7,,R6,S1,2,Surface,23,650.31,1.42,1.69,176.1,root mas  3 cm
2001,T7,,R6,S1,2,Middle,31,876.5,1.82,1.85,24.45,
2001,T7,,R6,S1,2,Deep,46,1300.62,1.73,1.85,144.82,
2001,T7,,R6,S2,1,Surface,24,678.58,1.53,1.56,25.17,
2001,T7,,R6,S2,1,Middle,27,763.41,1.81,1.89,61.86,
2001,T7,,R6,S2,1,Deep,49,1385.44,1.62,1.77,220.8,
2001,T7,,R6,S2,2,Surface,24,678.58,1.5,1.54,32.61,
2001,T7,,R6,S2,2,Middle,33,933.05,1.8,1.86,63.59,
2001,T7,,R6,S2,2,Deep,43,1215.8,1.67,1.75,100.31,
2001,T7,,R6,S3,1,Surface,21,593.76,1.54,1.57,16.95,
2001,T7,,R6,S3,1,Middle,24,678.58,1.69,1.83,98.49,
2001,T7,,R6,S3,1,Deep,49,1385.44,1.67,1.83,221.09,compressed only goes to 94
2001,T7,,R6,S3,2,Surface,22,622.04,1.71,1.75,23.75,
2001,T7,,R6,S3,2,Middle,26,735.13,1.74,1.78,30.04,
2001,T7,,R6,S3,2,Deep,52,1470.27,1.79,1.84,74.61,
2001,T7,,R6,S4,1,Surface,24,678.58,1.44,1.47,19.83,
2001,T7,,R6,S4,1,Middle,35,989.6,1.7,1.73,33.78,
2001,T7,,R6,S4,1,Deep,41,1159.25,1.59,1.7,128.05,
2001,T7,,R6,S4,2,Surface,25,706.86,1.51,1.6,61.59,
2001,T7,,R6,S4,2,Middle,35,989.6,1.93,1.97,40.12,
2001,T7,,R6,S4,2,Deep,40,1130.97,1.58,1.64,57.11,
2001,T7,,R6,S5,1,Surface,25,706.86,1.41,1.46,40.2,changed from 30cm to 25 based on color and texture
2001,T7,,R6,S5,1,Middle,24,678.58,1.75,2,171.62,
2001,T7,,R6,S5,1,Deep,51,1187.52,1.73,2.03,354.95,
2001,T7,,R6,S5,2,Surface,25,706.86,1.41,1.49,59.1,
2001,T7,,R6,S5,2,Middle,43,1215.8,1.72,1.86,179.77,
2001,T7,,R6,S5,2,Deep,32,904.78,1.64,1.75,104.92,
2022,T8,,R1,S1,1,0-10cm,10,456.04,1.03,1.03,0,no rocks
2022,T8,,R1,S1,1,10-25cm,15,684.06,1.33,1.35,10.53,
2022,T8,,R1,S1,1,25-50cm,25,1140.09,1.5,1.52,21.74,
2022,T8,,R1,S1,1,50-100cm,50,2280.18,1.54,1.64,220.11,
2022,T8,,R1,S1,2,0-10cm,10,456.04,1.15,1.15,2.31,
2022,T8,,R1,S1,2,10-25cm,15,684.06,1.46,1.54,55.11,
2022,T8,,R1,S1,2,25-50cm,25,1140.09,1.58,1.61,36.53,
2022,T8,,R1,S1,2,50-100cm,50,2280.18,1.43,1.72,666.13,
2022,T8,,R1,S2,1,0-10cm,10,456.04,0.86,0.86,,no rocks
2022,T8,,R1,S2,1,10-25cm,15,684.06,1.4,1.42,16.33,
2022,T8,,R1,S2,1,25-50cm,25,1140.09,1.35,1.6,278.12,
2022,T8,,R1,S2,1,50-100cm,50,2280.18,1.54,1.73,452.42,
2022,T8,,R1,S2,2,0-10cm,10,456.04,1.07,1.07,0,
2022,T8,,R1,S2,2,10-25cm,15,684.06,1.25,1.27,14.13,
2022,T8,,R1,S2,2,25-50cm,25,1140.09,1.38,1.51,140.31,
2022,T8,,R1,S2,2,50-100cm,50,2280.18,1.37,1.56,438.8,
2022,T8,,R1,S3,1,0-10cm,10,456.04,0.93,0.93,,
2022,T8,,R1,S3,1,10-25cm,15,684.06,1.34,1.36,12.94,
2022,T8,,R1,S3,1,25-50cm,25,1140.09,1.5,1.55,59.93,
2022,T8,,R1,S3,1,50-100cm,50,2280.18,1.51,1.65,320.49,
2022,T8,,R1,S3,2,0-10cm,10,456.04,1.11,1.11,0,no rocks
2022,T8,,R1,S3,2,10-25cm,15,684.06,1.49,1.54,38.16,
2022,T8,,R1,S3,2,25-50cm,25,1140.09,1.47,1.54,80.18,
2022,T8,,R1,S3,2,50-100cm,50,2280.18,1.43,1.65,483.7,
2022,T8,,R1,S4,1,0-10cm,10,456.04,0.96,1,17.05,
2022,T8,,R1,S4,1,10-25cm,15,684.06,1.25,1.25,5.4,
2022,T8,,R1,S4,1,25-50cm,25,1140.09,1.5,1.54,47.43,
2022,T8,,R1,S4,1,50-100cm,50,2280.18,1.55,1.62,150.13,
2022,T8,,R1,S4,2,0-10cm,10,456.04,1.04,1.04,0.76,
2022,T8,,R1,S4,2,10-25cm,15,684.06,1.41,1.43,15.03,
2022,T8,,R1,S4,2,25-50cm,25,1140.09,1.51,1.61,115.66,
2022,T8,,R1,S4,2,50-100cm,50,2280.18,1.47,1.65,419.01,
2022,T8,,R1,S5,1,0-10cm,10,456.04,0.91,0.91,0,no rocks
2022,T8,,R1,S5,1,10-25cm,15,684.06,1.47,1.49,14.84,
2022,T8,,R1,S5,1,25-50cm,25,1140.09,1.47,1.52,61.4,
2022,T8,,R1,S5,1,50-100cm,50,2280.18,1.47,1.65,388.67,
2022,T8,,R1,S5,2,0-10cm,10,456.04,1.05,1.06,0.83,
2022,T8,,R1,S5,2,10-25cm,15,684.06,1.49,1.5,10.26,
2022,T8,,R1,S5,2,25-50cm,25,1140.09,1.42,1.52,119.67,
2022,T8,,R1,S5,2,50-100cm,50,2280.18,1.51,1.65,309.68,
2022,T8,,R2,S1,1,0-10cm,10,456.04,1.05,1.07,5.22,
2022,T8,,R2,S1,1,10-25cm,15,684.06,1.43,1.49,41.06,
2022,T8,,R2,S1,1,25-50cm,25,1140.09,1.52,1.61,103.43,
2022,T8,,R2,S1,1,50-100cm,50,2280.18,1.64,1.72,182.72,
2022,T8,,R2,S1,2,0-10cm,10,456.04,1.02,1.02,0,no rocks
2022,T8,,R2,S1,2,10-25cm,15,684.06,1.36,1.36,4.83,
2022,T8,,R2,S1,2,25-50cm,25,1140.09,1.48,1.55,77.32,
2022,T8,,R2,S1,2,50-100cm,50,2280.18,1.4,1.62,499.08,
2022,T8,,R2,S2,1,0-10cm,10,456.04,0.89,0.89,0,"bagged ripped, small amount of soil lost"
2022,T8,,R2,S2,1,10-25cm,15,684.06,1.32,1.33,4.64,
2022,T8,,R2,S2,1,25-50cm,25,1140.09,1.48,1.52,45.3,
2022,T8,,R2,S2,1,50-100cm,50,2280.18,1.48,1.6,275.47,
2022,T8,,R2,S2,2,0-10cm,10,456.04,0.91,0.91,0.22,
2022,T8,,R2,S2,2,10-25cm,15,684.06,1.31,1.32,5.96,
2022,T8,,R2,S2,2,25-50cm,25,1140.09,1.4,1.44,50.23,
2022,T8,,R2,S2,2,50-100cm,50,2280.18,1.47,1.64,383.41,
2022,T8,,R2,S3,1,0-10cm,10,456.04,1.05,1.05,0.23,no dry weight used moisture from core 2
2022,T8,,R2,S3,1,10-25cm,15,684.06,1.2,1.33,89.75,no dry weight used moisture from core 2
2022,T8,,R2,S3,1,25-50cm,25,1140.09,1.53,1.56,42.91,no dry weight used moisture from core 2
2022,T8,,R2,S3,1,50-100cm,50,2280.18,1.34,1.61,622.06,no dry weight used moisture from core 2
2022,T8,,R2,S3,2,0-10cm,10,456.04,0.92,0.92,0,
2022,T8,,R2,S3,2,10-25cm,15,684.06,1.2,1.29,63.76,
2022,T8,,R2,S3,2,25-50cm,25,1140.09,1.33,1.38,49.69,
2022,T8,,R2,S3,2,50-100cm,50,2280.18,1.4,1.66,588.93,
2022,T8,,R2,S4,1,0-10cm,10,456.04,1.08,1.08,0,no rocks
2022,T8,,R2,S4,1,10-25cm,15,684.06,1.43,1.44,7.78,
2022,T8,,R2,S4,1,25-50cm,25,1140.09,1.29,1.33,42.03,
2022,T8,,R2,S4,1,50-100cm,50,2280.18,1.43,1.61,401.15,
2022,T8,,R2,S4,2,0-10cm,10,456.04,1.12,1.13,1.32,
2022,T8,,R2,S4,2,10-25cm,15,684.06,1.29,1.37,53.77,
2022,T8,,R2,S4,2,25-50cm,25,1140.09,1.5,1.56,65.32,
2022,T8,,R2,S4,2,50-100cm,50,2280.18,1.22,1.4,399.92,
2022,T8,,R2,S5,1,0-10cm,10,456.04,1.07,1.07,0,no rocks no dry weight used moisture from core 2
2022,T8,,R2,S5,1,10-25cm,15,684.06,1.25,1.26,4.7,no dry weight used moisture from core 2
2022,T8,,R2,S5,1,25-50cm,25,1140.09,1.38,1.41,39.5,no dry weight used moisture from core 2
2022,T8,,R2,S5,1,50-100cm,50,2280.18,1.43,1.62,415.35,no dry weight used moisture from core 2
2022,T8,,R2,S5,2,0-10cm,10,456.04,0.99,1,5.06,
2022,T8,,R2,S5,2,10-25cm,15,684.06,1.32,1.33,8.51,
2022,T8,,R2,S5,2,25-50cm,25,1140.09,1.44,1.44,9.61,
2022,T8,,R2,S5,2,50-100cm,50,2280.18,1.45,1.6,357.69,
2022,T8,,R3,S1,1,0-10cm,10,456.04,1.11,1.11,0.97,
2022,T8,,R3,S1,1,10-25cm,15,684.06,1.31,1.38,46.95,
2022,T8,,R3,S1,1,25-50cm,25,1140.09,1.51,1.55,46.91,
2022,T8,,R3,S1,1,50-100cm,50,2280.18,1.58,1.71,297.17,
2022,T8,,R3,S1,2,0-10cm,10,456.04,1.12,1.12,,
2022,T8,,R3,S1,2,10-25cm,15,684.06,1.42,1.48,38.78,
2022,T8,,R3,S1,2,25-50cm,25,1140.09,1.55,1.65,110.73,
2022,T8,,R4,S1,2,10-25cm,15,684.06,1.32,1.33,7.03,
2022,T8,,R4,S1,2,25-50cm,25,1140.09,1.54,1.61,80.57,
2022,T8,,R4,S1,2,50-100cm,50,2280.18,1.56,1.68,278.27,
2022,T8,,R4,S2,1,0-10cm,10,456.04,0.83,0.83,0,no rocks
2022,T8,,R4,S2,1,10-25cm,15,684.06,1.36,1.39,19.56,
2022,T8,,R4,S2,1,25-50cm,25,1140.09,1.51,1.63,138.77,
2022,T8,,R4,S2,1,50-100cm,50,2280.18,1.39,1.57,412.95,
2022,T8,,R4,S2,2,0-10cm,10,456.04,1,1.01,3.07,
2022,T8,,R4,S2,2,10-25cm,15,684.06,1.3,1.41,73.04,
2022,T8,,R4,S2,2,25-50cm,25,1140.09,1.56,1.63,76.32,
2022,T8,,R4,S2,2,50-100cm,50,2280.18,1.42,1.66,550.03,
2022,T8,,R4,S3,1,0-10cm,10,456.04,0.93,0.93,0,no rocks
2022,T8,,R4,S3,1,10-25cm,15,684.06,1.22,1.26,28.86,
2022,T8,,R4,S3,1,25-50cm,25,1140.09,1.48,1.57,96.43,
2022,T8,,R4,S3,1,50-100cm,50,2280.18,1.39,1.75,808.62,
2022,T8,,R4,S3,2,0-10cm,10,456.04,0.93,0.93,0.66,
2022,T8,,R3,S1,2,50-100cm,50,2280.18,1.69,1.74,118.75,
2022,T8,,R3,S2,1,0-10cm,10,456.04,1.15,1.17,7.79,
2022,T8,,R3,S2,1,10-25cm,15,684.06,1.36,1.39,23.02,
2022,T8,,R3,S2,1,25-50cm,25,1140.09,1.43,1.6,196.85,
2022,T8,,R3,S2,1,50-100cm,50,2280.18,1.64,1.73,196.65,
2022,T8,,R3,S2,2,0-10cm,10,456.04,0.83,0.83,0,
2022,T8,,R3,S2,2,10-25cm,15,684.06,1.24,1.26,16.63,
2022,T8,,R3,S2,2,25-50cm,25,1140.09,1.41,1.46,56.42,
2022,T8,,R3,S2,2,50-100cm,50,2280.18,1.54,1.6,137.72,
2022,T8,,R3,S3,1,0-10cm,10,456.04,1.01,1.02,4.26,
2022,T8,,R3,S3,1,10-25cm,15,684.06,1.39,1.41,9.24,
2022,T8,,R3,S3,1,25-50cm,25,1140.09,1.47,1.5,34,
2022,T8,,R3,S3,1,50-100cm,50,2280.18,1.32,1.51,429.37,"bagged ripped when wet, some soil possibly spilled"
2022,T8,,R3,S3,2,0-10cm,10,456.04,0.85,0.85,0,
2022,T8,,R3,S3,2,10-25cm,15,684.06,1.39,1.42,23.07,
2022,T8,,R3,S3,2,25-50cm,25,1140.09,1.35,1.46,121.82,
2022,T8,,R3,S3,2,50-100cm,50,2280.18,1.46,1.74,638.63,
2022,T8,,R3,S4,1,0-10cm,10,456.04,1.15,1.15,1.53,
2022,T8,,R3,S4,1,10-25cm,15,684.06,1.36,1.37,12.99,
2022,T8,,R3,S4,1,25-50cm,25,1140.09,1.4,1.48,89.4,
2022,T8,,R3,S4,1,50-100cm,50,2280.18,1.52,1.66,322.82,
2022,T8,,R3,S4,2,0-10cm,10,456.04,1.08,1.08,0.54,
2022,T8,,R3,S4,2,10-25cm,15,684.06,1.42,1.44,17.16,
2022,T8,,R3,S4,2,25-50cm,25,1140.09,1.54,1.61,75.6,
2022,T8,,R3,S4,2,50-100cm,50,2280.18,1.48,1.69,484.16,
2022,T8,,R3,S5,1,0-10cm,10,456.04,1.17,1.21,17.8,
2022,T8,,R3,S5,1,10-25cm,15,684.06,1.43,1.5,48.04,
2022,T8,,R3,S5,1,25-50cm,25,1140.09,1.35,1.42,76.31,
2022,T8,,R3,S5,1,50-100cm,50,2280.18,1.63,1.71,189.48,
2022,T8,,R3,S5,2,0-10cm,10,456.04,0.98,0.98,,no rocks
2022,T8,,R3,S5,2,10-25cm,15,684.06,1.33,1.38,29.92,
2022,T8,,R3,S5,2,25-50cm,25,1140.09,1.5,1.55,57.65,
2022,T8,,R3,S5,2,50-100cm,50,2280.18,1.57,1.72,328.36,
2022,T8,,R4,S1,1,0-10cm,10,456.04,0.98,0.99,4.73,
2022,T8,,R4,S1,1,10-25cm,15,684.06,1.39,1.41,17.04,
2022,T8,,R4,S1,1,25-50cm,25,1140.09,1.51,1.57,74.07,
2022,T8,,R4,S1,1,50-100cm,50,2280.18,1.59,1.69,242.9,
2022,T8,,R4,S1,2,0-10cm,10,456.04,0.89,0.89,0,no rocks
2022,T8,,R4,S3,2,10-25cm,15,684.06,1.37,1.39,13.03,
2022,T8,,R4,S3,2,25-50cm,25,1140.09,1.48,1.54,61.75,
2022,T8,,R4,S3,2,50-100cm,50,2280.18,1.53,1.62,200.79,
2022,T8,,R4,S4,1,0-10cm,10,456.04,0.8,0.81,0.5,
2022,T8,,R4,S4,1,10-25cm,15,684.06,1.23,1.25,10.98,
2022,T8,,R4,S4,1,25-50cm,25,1140.09,1.43,1.51,84.63,
2022,T8,,R4,S4,1,50-100cm,50,2280.18,1.46,1.69,517.55,
2022,T8,,R4,S4,2,0-10cm,10,456.04,1.01,1.02,5.26,
2022,T8,,R4,S4,2,10-25cm,15,684.06,1.25,1.29,26.42,
2022,T8,,R4,S4,2,25-50cm,25,1140.09,1.39,1.48,97.7,
2022,T8,,R4,S4,2,50-100cm,50,2280.18,1.4,1.67,623.99,
2022,T8,,R4,S5,1,0-10cm,10,456.04,1.2,1.2,0.44,
2022,T8,,R4,S5,1,10-25cm,15,684.06,1.33,1.35,12.9,
2022,T8,,R4,S5,1,25-50cm,25,1140.09,1.49,1.56,81.84,
2022,T8,,R4,S5,1,50-100cm,50,2280.18,1.31,1.66,784.87,
2022,T8,,R4,S5,2,0-10cm,10,456.04,1.05,1.05,0,no rocks
2022,T8,,R4,S5,2,10-25cm,15,684.06,1.26,1.31,31.09,
2022,T8,,R4,S5,2,25-50cm,25,1140.09,1.54,1.56,20.44,
2022,T8,,R4,S5,2,50-100cm,50,2280.18,1.48,1.62,324.26,
2013,T8,,R1,S1,1,0-10cm,10,456.04,1.12,1.13,3.89, 
2013,T8,,R1,S1,1,10-25cm,15,684.06,1.41,1.44,17.25, 
2013,T8,,R1,S1,1,25-50cm,25,1140.09,1.55,1.61,74.78, 
2013,T8,,R1,S1,1,50-end cm,67,3055.45,1.44,1.66,669.63, 
2013,T8,,R1,S1,2,0-10cm,10,456.04,1.21,1.21,1.91, 
2013,T8,,R1,S1,2,10-25cm,15,684.06,1.42,1.44,7.77, 
2013,T8,,R1,S1,2,25-50cm,25,1140.09,1.51,1.55,48.76, 
2013,T8,,R1,S1,2,50-end cm,64,2918.64,1.48,1.62,403.74, 
2013,T8,,R1,S2,1,10-25cm,15,684.06,1.33,1.39,41.96, 
2013,T8,,R1,S2,1,25-50cm,25,1140.09,1.55,1.63,88.75, 
2013,T8,,R1,S2,1,50-end cm,63,2873.03,1.49,1.73,691.19, 
2013,T8,,R1,S2,2,0-10cm,10,456.04,1.16,1.17,2.8, 
2013,T8,,R1,S2,2,10-25cm,15,684.06,1.39,1.39,3.78, 
2013,T8,,R1,S2,2,25-50cm,25,1140.09,1.59,1.6,9.94, 
2013,T8,,R1,S2,2,50-end cm,64,2918.64,1.59,1.68,260.44, 
2013,T8,,R1,S3,1,0-10cm,10,456.04,1.13,1.13,0,roots 
2013,T8,,R1,S3,1,10-25cm,15,684.06,1.38,1.39,7.36, 
2013,T8,,R1,S3,1,25-50cm,25,1140.09,1.49,1.6,125.2, 
2013,T8,,R1,S3,1,50-end cm,63,2873.03,1.44,1.68,706.03, 
2013,T8,,R1,S3,2,10-25cm,15,684.06,1.34,1.38,29.13, 
2013,T8,,R1,S3,2,25-50cm,25,1140.09,1.47,1.57,105.92, 
2013,T8,,R1,S3,2,50-end cm,63,2873.03,1.49,1.72,654.37, 
2013,T8,,R1,S4,1,10-25cm,15,684.06,1.18,1.19,8.43, 
2013,T8,,R1,S4,1,25-50cm,25,1140.09,1.39,1.43,42.74, 
2013,T8,,R1,S4,1,50-end cm,66,3009.84,1.5,1.69,594.28, 
2013,T8,,R1,S4,2,0-10cm,10,456.04,1.06,1.09,12.85,Large root mass 
2013,T8,,R1,S4,2,10-25cm,15,684.06,1.46,1.49,15.16, 
2013,T8,,R1,S4,2,25-50cm,25,1140.09,1.47,1.51,46.62, 
2013,T8,,R1,S4,2,50-end cm,65,2964.24,1.6,1.67,220.48, 
2013,T8,,R1,S5,1,0-10cm,10,456.04,1.11,1.11,1.07, 
2013,T8,,R1,S5,1,10-25cm,15,684.06,1.47,1.53,41.31, 
2013,T8,,R1,S5,1,25-50cm,25,1140.09,1.49,1.53,46.54, 
2013,T8,,R1,S5,1,50-end cm,64,2918.64,1.6,1.74,396.3, 
2013,T8,,R1,S5,2,10-25cm,15,684.06,1.32,1.36,27.53, 
2013,T8,,R1,S5,2,25-50cm,25,1140.09,1.34,1.47,141.48, 
2013,T8,,R1,S5,2,50-end cm,63,2873.03,1.56,1.72,440.36, 
2013,T8,,R2,S1,1,0-10cm,10,456.04,1,1.01,5.6,Large rood mass 
2013,T8,,R2,S1,1,10-25cm,15,684.06,1.31,1.31,2.09, 
2013,T8,,R2,S1,1,25-50cm,25,1140.09,1.49,1.56,74.74, 
2013,T8,,R2,S1,1,50-end cm,67,3055.45,1.47,1.67,589.58, 
2013,T8,,R2,S1,2,0-10cm,10,456.04,1.18,1.18,0.12, 
2013,T8,,R2,S1,2,10-25cm,15,684.06,1.44,1.45,3.59, 
2013,T8,,R2,S1,2,25-50cm,25,1140.09,1.51,1.53,25.2, 
2013,T8,,R2,S1,2,50-end cm,64,2918.64,1.49,1.75,734.44, 
2013,T8,,R2,S2,1,0-10cm,10,456.04,1.07,1.07,0, 
2013,T8,,R2,S2,1,10-25cm,15,684.06,1.37,1.37,3.51, 
2013,T8,,R2,S2,1,25-50cm,25,1140.09,1.49,1.6,117.36, 
2013,T8,,R2,S2,1,50-end cm,66,3009.84,1.6,1.73,393.79, 
2013,T8,,R2,S2,2,0-10cm,10,456.04,1.05,1.05,0, 
2013,T8,,R2,S2,2,10-25cm,15,684.06,1.37,1.4,19, 
2013,T8,,R2,S2,2,25-50cm,25,1140.09,1.55,1.57,20.84, 
2013,T8,,R2,S2,2,50-end cm,66,3009.84,1.65,1.76,342.79, 
2013,T8,,R2,S3,1,0-10cm,10,456.04,1.29,1.29,0.65, 
2013,T8,,R2,S3,1,10-25cm,15,684.06,1.43,1.47,29.24, 
2013,T8,,R2,S3,1,25-50cm,25,1140.09,1.49,1.58,108.15, 
2013,T8,,R2,S3,1,50-end cm,64,2918.64,1.42,1.71,843.12, 
2013,T8,,R2,S3,2,10-25cm,15,684.06,1.23,1.29,42.44,forgot to weigh before sieving 
2013,T8,,R2,S3,2,25-50cm,25,1140.09,1.48,1.52,48.54, 
2013,T8,,R2,S3,2,50-end cm,63,2873.03,1.51,1.7,530.68,some soil was dropped 
2013,T8,,R2,S4,1,0-10cm,10,456.04,1.23,1.24,4.25, 
2013,T8,,R2,S4,1,10-25cm,15,684.06,1.52,1.54,17.19, 
2013,T8,,R2,S4,1,25-50cm,25,1140.09,1.49,1.56,78.66, 
2013,T8,,R2,S4,1,50-end cm,63,2873.03,1.54,1.67,370.88, 
2013,T8,,R2,S4,2,0-10cm,10,456.04,1.23,1.24,3.65, 
2013,T8,,R2,S4,2,10-25cm,15,684.06,1.48,1.48,4.24, 
2013,T8,,R2,S4,2,25-50cm,25,1140.09,1.52,1.56,39.49, 
2013,T8,,R2,S4,2,50-end cm,58,2645.01,1.53,1.76,620.23, 
2013,T8,,R2,S5,1,0-10cm,10,456.04,1.09,1.09,3.19, 
2013,T8,,R2,S5,1,10-25cm,15,684.06,1.4,1.45,30, 
2013,T8,,R2,S5,1,25-50cm,25,1140.09,1.47,1.54,77.75, 
2013,T8,,R2,S5,1,50-end cm,65,2964.24,1.61,1.71,294.89, 
2013,T8,,R2,S5,2,0-10cm,10,456.04,1.05,1.05,0, 
2013,T8,,R2,S5,2,10-25cm,15,684.06,1.45,1.5,33.53, 
2013,T8,,R2,S5,2,25-50cm,25,1140.09,1.5,1.56,72.37, 
2013,T8,,R2,S5,2,50-end cm,65,2964.24,1.61,1.69,251.46, 
2013,T8,,R3,S1,1,0-10cm,10,456.04,1.4,1.46,24.74, 
2013,T8,,R3,S1,1,10-25cm,15,684.06,1.46,1.57,77.61, 
2013,T8,,R3,S1,1,25-50cm,25,1140.09,1.35,1.64,327.31, 
2013,T8,,R3,S1,1,50-end cm,57,2599.41,1.61,1.71,245.68, 
2013,T8,,R3,S1,2,0-10cm,10,456.04,1.03,1.03,0, 
2013,T8,,R3,S1,2,10-25cm,15,684.06,1.34,1.39,34.64, 
2013,T8,,R3,S1,2,25-50cm,25,1140.09,1.52,1.6,92.43, 
2013,T8,,R3,S1,2,50-end cm,62,2827.43,1.6,1.74,419.8, 
2013,T8,,R3,S2,1,10-25cm,15,684.06,1.28,1.29,2.62, 
2013,T8,,R3,S2,1,25-50cm,25,1140.09,1.47,1.47,1.2, 
2013,T8,,R3,S2,1,50-end cm,67,3055.45,1.49,1.66,517.06, 
2013,T8,,R3,S2,2,0-10cm,10,456.04,1.19,1.19,0.27, 
2013,T8,,R3,S2,2,10-25cm,15,684.06,1.39,1.4,3.53, 
2013,T8,,R3,S2,2,25-50cm,25,1140.09,1.51,1.54,35.9, 
2013,T8,,R3,S2,2,50-end cm,63,2873.03,1.42,1.74,926.86, 
2013,T8,,R3,S3,1,0-10cm,10,456.04,1.14,1.14,0.86, 
2013,T8,,R3,S3,1,10-25cm,15,684.06,1.38,1.4,16.64, 
2013,T8,,R3,S3,1,25-50cm,25,1140.09,1.44,1.56,141.13, 
2013,T8,,R3,S3,1,50-end cm,60,2736.22,1.53,1.74,590.64, 
2013,T8,,R3,S3,2,0-10cm,10,456.04,1.09,1.09,1.11, 
2013,T8,,R3,S3,2,10-25cm,15,684.06,1.34,1.38,27.43, 
2013,T8,,R3,S3,2,25-50cm,25,1140.09,1.42,1.52,115.62, 
2013,T8,,R3,S3,2,50-end cm,62,2827.43,1.51,1.72,573.83, 
2013,T8,,R3,S4,1,0-10cm,10,456.04,1.04,1.05,1.5, 
2013,T8,,R3,S4,1,10-25cm,15,684.06,1.56,1.58,15.85, 
2013,T8,,R3,S4,1,25-50cm,25,1140.09,1.59,1.7,122, 
2013,T8,,R3,S4,1,50-end cm,60,2736.22,1.51,1.71,564.28, 
2013,T8,,R3,S4,2,0-10cm,10,456.04,1.02,1.02,0, 
2013,T8,,R3,S4,2,10-25cm,15,684.06,1.36,1.39,19.33, 
2013,T8,,R3,S4,2,25-50cm,25,1140.09,1.54,1.57,34.78, 
2013,T8,,R3,S4,2,50-end cm,63,2873.03,1.54,1.73,549.42, 
2013,T8,,R3,S5,1,10-25cm,15,684.06,1.39,1.41,13.62, 
2013,T8,,R3,S5,1,25-50cm,25,1140.09,1.43,1.55,139.3, 
2013,T8,,R3,S5,1,50-end cm,63,2873.03,1.58,1.77,560.46, 
2013,T8,,R3,S5,2,10-25cm,15,684.06,1.24,1.28,27.53, 
2013,T8,,R3,S5,2,25-50cm,25,1140.09,1.53,1.58,66.4, 
2013,T8,,R3,S5,2,50-end cm,63,2873.03,1.59,1.81,636.58, 
2013,T8,,R4,S1,1,0-10cm,10,456.04,1.02,1.02,0,Lots of roots 
2013,T8,,R4,S1,1,10-25cm,15,684.06,1.46,1.47,10.85, 
2013,T8,,R4,S1,1,25-50cm,25,1140.09,1.53,1.61,98.13, 
2013,T8,,R4,S1,1,50-end cm,60,2736.22,1.48,1.68,546.62, 
2013,T8,,R4,S1,2,0-10cm,10,456.04,1.05,1.05,0,Large Root Mass 
2013,T8,,R4,S1,2,10-25cm,15,684.06,1.41,1.44,23.56, 
2013,T8,,R4,S1,2,25-50cm,25,1140.09,1.52,1.59,81.29, 
2013,T8,,R4,S1,2,50-end cm,62,2827.43,1.37,1.68,875.76, 
2013,T8,,R4,S2,1,0-10cm,10,456.04,1.27,1.43,69.77, 
2013,T8,,R4,S2,1,10-25cm,15,684.06,1.41,1.45,30.57, 
2013,T8,,R4,S2,1,25-50cm,25,1140.09,1.36,1.61,279.05, 
2013,T8,,R4,S2,1,50-end cm,61,2781.82,1.41,1.65,674.41, 
2013,T8,,R4,S2,2,10-25cm,15,684.06,1.43,1.44,7.89, 
2013,T8,,R4,S2,2,25-50cm,25,1140.09,1.57,1.61,49.3, 
2013,T8,,R4,S2,2,50-end cm,64,2918.64,1.42,1.67,719.28, 
2013,T8,,R4,S3,1,0-10cm,10,456.04,1.19,1.19,1.37,Large Root Mass 
2013,T8,,R4,S3,1,10-25cm,15,684.06,1.36,1.45,61.56, 
2013,T8,,R4,S3,1,25-50cm,25,1140.09,1.46,1.54,86.08, 
2013,T8,,R4,S3,1,50-end cm,55,2508.2,1.41,1.7,732.72, 
2013,T8,,R4,S3,2,0-10cm,10,456.04,1.24,1.24,0, 
2013,T8,,R4,S3,2,10-25cm,15,684.06,1.36,1.4,29, 
2013,T8,,R4,S3,2,25-50cm,25,1140.09,1.58,1.6,29.46, 
